ID_REF,GSM494556,GSM494557,GSM494558,GSM494559,GSM494560
1552870_s_at,5.51337,3.54302,3.22911,3.55364,3.26683
1552872_at,5.61588,6.189,5.86551,5.41402,4.95411
1552873_s_at,6.763,7.3033,7.37333,6.77422,6.99218
1552875_a_at,3.53101,3.66901,3.45461,3.74521,3.51274
1552876_at,4.12693,3.99999,3.91548,4.24672,4.12007
1552877_s_at,4.73317,5.47057,4.90329,5.02498,5.0435
1552878_at,3.43535,3.40217,3.43678,3.47058,3.59707
1552879_a_at,4.33523,4.29326,4.27018,4.5464,4.59119
1552880_at,4.50418,4.31121,4.52073,4.35207,4.25313
1552882_a_at,4.82254,4.94929,4.83145,5.18406,5.3761
1552884_at,5.61857,5.84223,5.89445,5.30582,5.42351
1552885_a_at,8.04359,8.1702,8.04458,7.28464,7.47057
1552887_at,6.31509,6.41877,6.49874,5.83466,5.85001
1552889_a_at,8.53275,8.64198,9.17834,7.73351,7.88069
1552890_a_at,5.58025,5.50688,5.67577,5.65397,5.3409
1552892_at,6.66961,6.92746,6.6421,6.57467,6.98361
1552893_at,6.14792,6.2795,6.40679,5.79535,5.79094
1552895_a_at,3.62253,3.85223,3.74407,3.90737,3.84213
1552897_a_at,3.94711,3.90343,3.96489,4.78909,4.7033
1552898_a_at,3.98972,4.04857,3.81988,4.1382,4.12719
1552899_at,3.84894,3.92326,3.96187,3.61855,3.66074
1552900_a_at,3.56596,4.24808,3.86166,4.14324,3.94886
1552902_a_at,4.95487,5.33463,5.0261,4.58738,4.73569
1552903_at,5.16452,5.22421,5.17321,5.11827,5.06421
1552904_at,3.38239,3.38766,3.24427,3.38476,3.37298
1552906_at,3.41356,3.74974,3.52122,3.62874,3.56155
1552908_at,3.52149,3.61621,3.56995,3.92054,3.59315
1552910_at,4.04668,4.39876,4.29334,4.12848,4.986
1552911_at,5.12784,5.63744,5.08599,5.64428,5.86945
1552912_a_at,4.32381,3.61802,3.57573,3.58204,3.52767
1552913_at,3.18537,3.24072,3.3449,3.31753,3.29428
1552914_a_at,5.47322,5.56118,5.39318,5.01943,5.4368
1552915_at,5.70048,5.52379,5.52931,4.88507,4.99346
1552917_at,5.73105,5.75298,5.91916,5.59635,5.51054
1552919_at,4.21342,4.18232,4.11114,4.32829,3.92899
1552921_a_at,4.79211,4.84495,5.31443,5.22195,7.05157
1552922_at,3.41715,3.52174,3.72105,3.75423,3.56095
1552923_a_at,4.96997,5.06635,4.93707,4.81985,5.0472
1552924_a_at,5.73018,6.48798,6.68911,6.14367,6.27338
1552925_at,5.05716,5.24483,5.03153,4.86407,4.85734
1552927_at,4.05874,3.8174,4.24124,4.08808,3.90144
1552928_s_at,3.83544,3.93426,3.80696,4.28967,4.48515
1552929_at,3.98436,4.03423,3.73137,4.21497,3.85572
1552930_at,6.69154,7.74002,6.45751,7.70407,7.95728
1552931_a_at,6.47578,5.58526,6.94549,5.40504,5.71904
1552932_at,4.54239,4.2367,4.07006,4.42971,4.3428
1552933_at,3.75819,3.8334,3.88256,3.61952,3.53523
1552935_at,5.53485,5.55927,5.41351,5.49659,5.97142
1552937_s_at,6.20626,6.39285,6.32054,6.87052,6.8313
1552938_at,6.20626,5.97225,5.76548,5.93612,5.75108
1552939_at,3.4776,3.36568,3.4426,3.6119,3.58967
1552940_at,4.01519,4.54675,4.24452,3.97654,4.02009
1552942_at,5.07339,5.56696,5.2814,5.16111,5.07185
1552943_at,3.44242,3.3077,3.36538,3.44294,3.50552
1552944_a_at,8.80884,9.52254,9.06512,8.57719,8.51957
1552946_at,4.81296,7.60016,4.40538,6.31878,5.64627
1552947_x_at,4.91466,6.75803,5.292,6.06729,5.29497
1552948_at,5.72671,5.93835,5.83382,5.96024,6.06077
1552950_at,3.67313,3.96437,3.93977,3.87741,3.72774
1552952_at,4.06745,3.73304,3.8667,4.08538,3.84206
1552953_a_at,5.63587,5.62376,5.23713,5.90461,5.58659
1552954_at,4.24472,4.82121,4.3113,4.47918,7.71551
1552955_at,5.56981,5.49005,5.17795,5.08514,5.21367
1552957_at,3.78074,4.10442,3.891,4.14693,4.29642
1552960_at,5.37113,5.58279,5.78175,5.41506,5.58413
1552961_at,4.99132,4.87991,4.87445,4.74035,5.00243
1552964_at,5.40728,5.65882,5.50796,5.49163,5.91633
1552965_a_at,5.21555,5.50677,4.99655,5.42149,5.20794
1552967_at,5.19295,5.20138,5.26795,4.98543,4.78709
1552969_a_at,4.25978,3.97924,3.8577,3.88866,3.83786
1552970_s_at,4.042,4.0697,3.93509,3.75072,4.01823
1552971_at,3.96941,3.73145,3.88602,3.87465,3.86739
1552972_at,3.28968,3.51603,3.40383,3.23301,3.26886
1552973_at,5.26555,5.34151,4.75154,4.63068,4.29051
1552974_at,3.43013,3.45855,3.18537,3.51143,3.23205
1552975_x_at,3.33478,3.40406,3.31419,3.49442,3.48028
1552976_at,5.44761,5.64176,5.54345,5.24586,5.21795
1552977_a_at,7.45246,7.17203,7.10568,6.84312,8.01152
1552978_a_at,7.84479,5.55927,5.59587,5.98646,6.05664
1552979_at,3.50109,3.94735,3.43932,3.82381,3.8615
1552980_at,4.67206,4.97468,4.45166,5.11404,5.2617
1552982_a_at,4.90874,4.85442,4.49423,4.63892,4.90205
1552985_at,4.22042,4.74025,4.69421,4.34744,4.22577
1552986_at,4.59513,5.03575,4.79396,4.66662,4.62341
1552987_a_at,3.5245,3.49727,3.47982,3.29617,3.50432
1552988_at,3.35149,3.68258,3.45785,3.98315,3.51589
1552990_at,4.0541,4.14533,3.59588,3.95338,3.95563
1552991_at,4.46875,4.2674,4.67626,4.69704,4.68786
1552993_at,3.59983,4.03423,3.58942,3.71159,3.47579
1552995_at,6.29911,6.39812,6.58536,6.20682,5.98931
1552997_a_at,5.81936,5.74916,5.29638,5.49391,5.73631
1552998_at,4.30723,4.35574,4.35963,3.96081,3.99528
1552999_a_at,4.55002,4.20801,4.76488,5.02836,4.44047
1553002_at,3.90902,4.30977,4.10114,4.12162,3.97152
1553003_at,4.8523,4.82172,4.78014,4.81798,4.7126
1553004_at,4.19645,3.95293,4.5432,4.25431,4.0356
1553006_at,4.0541,3.85268,4.33175,4.00531,4.08204
1553007_a_at,4.2523,4.78777,4.66208,4.66002,4.69547
1553009_s_at,4.20223,4.91647,4.50391,4.55553,4.42951
1553011_at,5.6474,5.89774,5.8531,4.96593,4.95732
1553013_at,4.43858,4.02296,4.44611,4.20488,4.3587
1553015_a_at,7.16569,7.78958,7.51157,7.22791,7.82321
1553016_at,5.8632,5.96887,5.5501,5.63126,5.74565
1553019_at,6.65583,7.01791,6.92289,6.51514,6.36755
1553020_at,4.30751,4.31301,4.59059,4.23291,4.15253
1553021_s_at,4.80516,5.21051,4.92487,5.06908,4.93931
1553022_at,3.65699,3.67042,3.59055,3.74819,3.58308
1553023_a_at,5.78175,5.87966,5.40648,5.92703,5.71307
1553024_at,3.37399,3.46848,3.37934,3.48637,3.54269
1553025_at,4.6758,4.412,4.64213,4.45338,4.24934
1553027_a_at,4.91766,4.61394,4.43984,4.84361,4.88428
1553028_at,4.82984,4.43644,4.8259,4.54001,4.47551
1553030_a_at,6.74174,7.11055,5.84772,7.13112,6.62081
1553031_at,4.9238,4.40512,4.92516,4.99762,4.75018
1553032_at,3.87642,3.73439,3.98681,3.73082,3.79241
1553033_at,5.11554,4.08215,4.10152,3.93158,4.22029
1553034_at,5.61337,6.63461,5.83554,6.2878,5.76098
1553036_at,4.08846,4.17861,3.85292,3.88199,3.91317
1553037_a_at,4.19448,4.59537,4.65058,4.42413,4.51259
1553039_a_at,7.6614,7.69566,7.80922,7.94422,8.12355
1553041_at,4.75607,4.78582,4.69774,4.87276,4.98228
1553042_a_at,6.05281,6.21555,5.76003,5.70223,5.58458
1553043_a_at,6.72795,8.73314,8.29438,7.26394,8.56695
1553044_at,4.83344,5.61447,5.80752,5.4384,5.25682
1553045_at,4.73032,4.58393,4.57504,4.81014,4.89806
1553046_s_at,6.23616,6.40334,6.92519,5.89366,6.0228
1553047_at,6.75845,6.49384,7.58822,6.21501,6.99171
1553048_a_at,5.31598,5.71236,5.1864,5.45908,5.6
1553051_s_at,4.92449,4.82298,4.81466,4.65374,4.66245
1553052_at,3.88951,4.41735,4.09587,3.86132,4.00163
1553053_at,4.88211,4.90764,5.04945,4.96936,4.75559
1553055_a_at,3.77971,4.62862,4.5367,4.99103,5.28752
1553057_at,4.9815,4.90017,4.79308,5.27017,4.93424
1553058_at,5.15803,5.01839,5.41679,5.30688,4.7239
1553059_at,3.84779,4.12222,4.07647,3.99191,3.86698
1553060_at,6.82551,6.74258,6.55148,6.52633,6.65622
1553061_at,5.36556,5.14657,4.82254,4.98455,5.00664
1553062_at,5.40463,5.63215,5.41112,5.32912,5.28893
1553063_at,6.00703,5.84055,5.52702,5.7749,5.78067
1553064_at,4.90138,4.87696,4.89137,4.60805,4.76134
1553066_at,4.63688,4.54262,4.79602,4.32965,4.52101
1553067_a_at,5.09869,5.08207,5.26997,4.99629,5.23239
1553069_at,4.61474,4.51823,4.66814,4.41267,4.51743
1553070_a_at,4.7028,4.95309,4.42577,4.60556,4.55425
1553071_a_at,5.84047,6.26769,5.85912,5.457,5.29957
1553072_at,4.14925,4.74539,4.01208,4.66787,4.51248
1553074_at,4.23742,4.24642,4.11269,4.42866,4.26174
1553075_a_at,3.66685,3.54056,3.41931,3.55131,3.49527
1553076_at,3.67777,3.79135,3.85496,3.80157,3.92965
1553077_at,4.04595,4.06426,4.20206,4.13206,4.33067
1553078_at,4.43078,4.21552,4.11351,4.42029,4.78082
1553079_at,4.64163,4.28199,4.29642,4.54178,4.50259
1553080_at,4.17456,4.16308,4.13275,3.95856,3.95554
1553081_at,6.67287,6.74106,6.85834,6.6633,6.69794
1553082_at,5.15686,5.63894,5.35156,5.04057,5.54129
1553083_at,5.59753,5.65518,5.42987,5.81204,5.57969
1553084_at,3.72774,3.45053,3.56359,3.50656,3.7962
1553086_at,3.58023,3.581,3.59192,3.61398,3.4947
1553087_at,5.34784,5.03016,5.40326,5.37035,5.22013
1553088_a_at,7.67483,7.82812,8.04604,7.59438,7.2204
1553089_a_at,5.11076,5.10034,5.22519,6.21524,5.49718
1553093_a_at,4.31368,4.08447,4.02335,4.07943,4.18045
1553094_at,5.64108,5.50737,4.98703,5.46244,5.74303
1553096_s_at,7.56922,7.85949,8.45693,7.60987,7.38949
1553099_at,6.9006,6.4518,6.52394,7.38377,7.58536
1553101_a_at,8.51248,9.14264,8.15666,9.20647,8.91918
1553102_a_at,7.10623,5.61326,7.45275,6.91434,7.2015
1553103_at,8.84385,7.99889,8.49711,8.09076,8.45095
1553105_s_at,10.4264,6.54379,5.89567,5.33708,6.33334
1553106_at,5.06483,3.89207,4.15707,4.37118,4.47829
1553107_s_at,5.58509,5.98217,5.39078,6.06561,5.96531
1553108_at,5.98791,5.10329,5.52626,4.96214,5.27639
1553111_a_at,4.58983,5.09366,4.64926,5.43496,5.18864
1553112_s_at,6.05675,5.84408,6.35384,4.99951,5.7994
1553113_s_at,5.80656,5.48947,5.85903,6.46979,6.54042
1553114_a_at,8.67603,8.79358,7.88119,7.46638,8.09774
1553115_at,6.37458,6.87355,6.34874,6.41125,6.57796
1553117_a_at,8.11573,7.26617,8.22253,6.60342,7.58871
1553118_at,7.49409,7.16046,7.12496,7.90268,7.36496
1553120_at,3.75563,3.91074,3.63919,3.44917,3.68694
1553122_s_at,3.75563,3.81096,3.53846,4.04347,4.12324
1553123_at,4.40483,4.57221,5.2836,4.4278,4.49708
1553125_x_at,5.23004,5.45306,5.4401,5.4412,5.34236
1553126_a_at,3.62017,3.7926,3.7289,4.31737,3.83611
1553127_a_at,3.74198,3.95014,3.94239,4.05864,4.55406
1553129_at,3.55883,3.64184,3.70952,3.40596,3.62678
1553130_at,6.99991,7.07795,7.29301,6.34485,6.55027
1553131_a_at,5.3232,5.48599,5.76003,5.52217,5.34315
1553132_a_at,9.11757,8.81004,6.25961,8.21558,8.61694
1553133_at,5.35722,5.3309,5.92261,6.79997,7.07994
1553134_s_at,4.07418,3.75081,3.70644,3.77244,3.67096
1553136_at,7.22607,7.34024,7.62844,6.8362,7.01325
1553137_s_at,4.58756,4.66787,4.89189,4.40151,4.27127
1553138_a_at,3.93176,3.78998,4.19958,4.20864,3.98444
1553139_s_at,6.32224,7.1134,6.24758,5.6789,5.91286
1553140_at,4.2819,4.00095,4.11278,3.9005,4.092
1553141_at,4.6129,4.4118,4.35361,4.72224,4.3958
1553142_at,4.07516,3.79202,3.84677,3.73137,3.71172
1553145_at,5.97968,6.38801,6.80397,7.73098,6.50583
1553146_at,3.86086,4.03972,4.2938,3.66901,3.64161
1553147_at,3.70894,3.80696,3.6682,3.5452,3.7323
1553148_a_at,5.17452,7.78166,5.64128,5.15355,5.82262
1553150_at,4.57266,5.53455,3.9273,4.15594,3.8685
1553151_at,4.27279,4.64363,4.39498,4.31856,4.77137
1553153_at,5.98374,6.7874,6.58148,6.28995,6.54955
1553155_x_at,4.85046,5.72683,5.50903,5.49473,5.60379
1553156_at,5.27591,5.11404,4.85211,5.15345,5.3112
1553157_at,4.74385,4.47026,4.90111,4.83791,4.93492
1553158_at,5.48848,6.19997,5.98256,6.01193,5.77459
1553159_at,6.42561,6.48833,6.13128,6.17066,5.85617
1553162_x_at,6.62633,6.75076,7.07464,6.70332,6.277
1553163_at,6.15674,6.65636,5.79825,6.05324,5.73673
1553165_at,5.33589,5.40913,5.98746,4.58459,4.87308
1553166_at,6.0973,6.45584,6.38924,6.02066,6.86189
1553167_a_at,5.67012,5.15078,4.95236,6.77831,6.04599
1553168_at,5.69043,5.96677,5.68186,5.53802,5.39883
1553169_at,6.14533,9.3495,7.19792,8.10927,9.95829
1553171_x_at,4.99496,9.10266,6.70433,7.55535,10.4607
1553172_at,6.6763,8.27961,6.60291,7.15237,8.03018
1553174_at,7.00199,7.10928,6.52676,6.60574,6.8025
1553175_s_at,4.6723,4.4758,4.41825,4.56048,4.32718
1553176_at,3.64592,4.05542,3.98038,3.83206,3.83837
1553177_at,4.15968,4.51495,4.26408,4.50803,4.30302
1553178_a_at,6.63156,7.08035,6.85385,6.61166,6.75101
1553179_at,4.31607,4.49499,4.34914,4.33768,4.45823
1553180_at,3.35617,3.34556,3.2521,3.44166,3.61231
1553181_at,6.07882,6.10949,5.96406,5.92088,5.65677
1553183_at,3.6455,3.75627,3.65079,4.81187,5.07714
1553185_at,9.14237,10.8018,10.6449,9.4682,9.90916
1553186_x_at,8.18639,9.99426,9.82429,8.64841,8.99071
1553188_s_at,4.04896,4.12667,3.9291,4.24889,4.1686
1553190_s_at,6.63006,6.45808,6.339,5.95647,6.0398
1553191_at,3.79482,3.80396,3.70498,3.87013,3.76002
1553192_at,3.47966,3.84825,3.75381,3.21331,3.48561
1553193_at,3.32009,3.25839,3.65206,3.8013,3.68187
1553194_at,4.93213,4.66486,5.09193,4.22393,4.33039
1553196_a_at,5.11624,5.13208,5.42284,4.85165,4.93532
1553197_at,3.83459,3.77459,3.93977,3.7202,3.81186
1553199_at,3.56606,3.53296,3.54094,3.47918,3.62519
1553202_at,4.55288,4.43394,4.36123,4.81605,4.43644
1553204_at,6.18637,6.27973,6.27284,6.07241,6.05453
1553205_at,7.43745,7.54383,7.49126,6.8313,6.53714
1553207_at,6.45156,6.55348,6.16116,6.17311,6.2364
1553208_s_at,4.08557,4.27063,4.45357,4.2745,4.08204
1553209_at,4.83156,5.08829,4.88064,4.7384,4.73326
1553211_at,5.79486,5.82865,4.73484,5.99687,4.87492
1553212_at,5.2982,5.73058,5.00192,5.68601,5.48791
1553213_a_at,3.73973,4.06399,3.89843,4.28243,4.13694
1553214_a_at,3.41063,3.29701,3.65971,3.37273,3.47345
1553215_s_at,5.07041,5.0747,4.97904,5.01366,4.64163
1553216_at,4.5604,4.39076,4.41556,4.61328,4.74722
1553217_s_at,5.17099,4.76301,5.0747,4.87454,5.12743
1553218_a_at,8.44426,8.54814,9.1146,8.27872,7.86424
1553219_a_at,4.60031,4.56031,4.38184,3.86477,3.94239
1553220_at,4.58589,4.5041,4.38424,5.52694,5.2049
1553221_at,6.38279,5.55664,5.72541,5.91367,6.56968
1553222_at,8.18781,8.59233,8.76013,8.10433,7.91117
1553224_at,3.95493,3.93053,4.16161,4.35171,4.15107
1553225_s_at,5.00631,5.18338,5.02883,4.89373,5.22743
1553226_at,5.26321,5.15394,5.00389,4.9757,4.9173
1553227_s_at,6.31158,5.93398,6.04367,6.11274,5.7721
1553228_at,3.96063,3.89798,3.61063,3.9944,4.02167
1553229_at,4.64242,4.74227,4.48803,4.46246,5.18702
1553232_at,5.24706,4.94511,5.51845,5.28555,5.39883
1553234_at,5.26929,5.26758,5.02191,5.20973,5.14736
1553235_at,5.13498,5.08371,4.26073,5.59098,5.33234
1553237_x_at,4.83063,5.17872,4.90205,5.04651,5.12805
1553238_a_at,6.96629,7.1054,6.99683,7.01294,6.92778
1553239_at,5.99448,6.09257,5.70647,6.1177,5.99787
1553241_at,4.60765,4.42259,4.26598,4.03924,4.13611
1553243_at,7.07477,6.23918,6.90775,7.03356,6.07589
1553244_at,3.49061,4.28442,3.78531,3.8684,4.09089
1553246_a_at,5.88984,5.90325,6.03301,5.5383,5.6058
1553247_a_at,3.83535,3.75493,3.73189,3.52376,4.10689
1553248_at,5.73058,5.93847,6.11437,5.81849,5.81839
1553249_at,4.30039,4.07331,4.14739,4.15481,4.29897
1553252_a_at,4.44841,4.57862,4.79408,4.45074,4.34199
1553253_at,8.22056,8.40088,8.36534,7.81416,7.63067
1553254_at,3.82745,4.43701,4.07227,4.30322,4.359
1553255_at,4.2478,4.11165,4.38513,4.00964,4.05611
1553257_at,6.49155,6.66824,6.56236,6.42571,6.23281
1553258_at,5.69319,5.39846,4.88484,4.94867,5.09419
1553260_s_at,3.66114,3.68206,4.00261,3.56032,3.99448
1553261_x_at,3.63697,3.52174,3.43237,3.52692,3.62745
1553262_a_at,7.50667,8.0919,7.75526,7.64124,7.2506
1553263_at,7.18117,7.74336,7.36917,7.10526,7.14622
1553264_a_at,6.69758,6.8807,7.2146,6.14981,5.93123
1553265_at,4.52955,4.39876,4.38791,4.15615,4.41227
1553266_at,3.43828,3.34981,3.40875,3.5566,3.41772
1553267_a_at,4.34914,4.39459,4.62439,3.89744,3.85214
1553268_at,4.62947,4.66843,4.33996,4.92936,5.03153
1553269_at,4.4654,4.77724,3.62697,5.45391,4.84239
1553271_at,3.46653,3.68055,3.6682,3.27339,3.53193
1553272_at,6.16885,5.77467,6.03969,5.59713,5.95033
1553274_a_at,6.71196,5.92379,5.80534,6.77313,7.28491
1553275_s_at,4.34682,4.18391,6.61743,3.95014,4.05372
1553276_at,3.56421,3.44045,3.28046,3.33169,3.52111
1553277_at,3.55168,3.3639,3.47775,3.38498,3.4886
1553279_at,6.98573,7.20854,7.20194,6.78987,6.70433
1553280_at,5.17752,5.1385,5.04026,5.85154,5.56184
1553281_at,5.44057,5.68578,5.31913,5.75829,5.37685
1553282_at,4.65138,4.74856,4.80405,4.83707,4.57479
1553284_s_at,4.61042,4.71416,4.37672,4.57862,4.59021
1553285_s_at,3.62017,3.89914,3.68839,3.84528,3.86242
1553286_at,6.14345,6.08409,5.92937,6.33621,7.06291
1553288_a_at,5.65115,5.64397,5.50307,5.39448,5.33111
1553292_s_at,4.40394,5.09647,5.20824,6.40354,6.8232
1553293_at,4.07964,4.02037,4.09314,4.35246,4.22314
1553295_at,3.31601,3.35201,3.48916,3.59256,3.78596
1553296_at,3.49855,3.65382,3.60746,3.43237,3.54867
1553297_a_at,7.75286,8.14253,8.51137,8.86373,8.90439
1553298_at,3.66271,3.65014,3.77154,3.64955,3.66624
1553299_at,3.78596,4.60178,3.82354,3.81644,3.94219
1553300_a_at,4.2367,4.24044,4.28112,4.61429,4.62958
1553301_a_at,4.20706,3.60253,3.88573,3.79448,4.01377
1553303_at,6.25677,6.32997,6.52491,5.83268,5.69264
1553304_at,5.19625,5.09888,4.89487,5.03133,5.8314
1553306_at,4.62783,4.44221,4.65786,4.78303,4.70205
1553310_at,3.68414,4.13663,4.04511,4.11804,4.09482
1553311_at,3.37546,3.93435,3.88565,3.76777,5.39883
1553313_s_at,5.16369,5.40162,5.01447,4.72407,5.20378
1553314_a_at,4.35409,4.67062,4.2148,4.59378,4.61669
1553315_at,4.01965,3.76625,3.97935,3.89173,3.99023
1553316_at,4.81861,4.86416,4.90432,4.47725,4.93734
1553317_s_at,3.67693,3.47703,3.4733,3.81637,3.95813
1553318_at,4.93213,4.83576,4.90414,4.68022,5.00951
1553319_at,4.30291,3.96015,4.3858,4.12888,4.50463
1553320_s_at,3.34317,3.44899,3.53452,3.51403,3.36491
1553321_a_at,4.64259,4.76232,4.73773,4.54402,4.29851
1553322_s_at,4.03789,4.36581,3.95946,3.92668,4.18207
1553323_a_at,4.8514,4.76205,4.9815,4.6983,4.68486
1553325_at,4.78689,5.10795,5.08055,4.7811,4.72786
1553326_at,3.67018,4.27442,3.95912,3.71018,3.65859
1553327_a_at,4.77614,4.58563,4.55709,4.1954,4.33229
1553328_a_at,4.50812,4.92268,5.02219,5.10551,5.34227
1553329_at,3.56558,3.75015,3.82919,3.52718,3.56758
1553330_at,3.55525,3.55181,3.60951,3.81213,3.42937
1553333_at,3.9869,3.57053,3.39384,4.39045,3.86458
1553335_x_at,4.26989,4.23814,4.27801,4.33371,4.40383
1553336_a_at,4.23769,3.88973,3.97396,4.1724,4.0965
1553338_at,6.49947,5.48927,5.31443,6.20412,9.64087
1553340_s_at,6.34279,6.50467,6.16515,6.44843,6.15758
1553341_at,4.55679,4.79023,4.455,4.47437,4.63113
1553344_at,3.5877,3.62485,3.38957,3.35254,3.49666
1553346_a_at,5.34209,5.57359,5.08656,5.15659,5.13899
1553347_s_at,4.94503,5.14494,4.99714,4.83451,4.82919
1553348_a_at,5.28851,5.15078,5.49923,5.45536,5.31484
1553349_at,7.12399,6.24434,7.99535,5.19892,5.14907
1553350_at,5.32146,5.29129,5.21919,5.25386,5.35506
1553351_at,5.03799,4.74844,5.02966,5.47843,5.21473
1553352_x_at,6.0048,5.57029,4.8392,5.19049,4.90205
1553354_a_at,4.96032,5.09055,4.50914,4.9307,4.4468
1553355_at,4.8256,5.1171,4.67598,5.03007,4.93015
1553356_at,3.71283,3.6628,3.44277,3.45119,3.50341
1553357_at,3.54555,3.69137,3.64432,3.72545,3.55582
1553359_at,8.70781,8.8732,8.55146,7.85275,8.11608
1553361_x_at,8.1289,8.10874,8.05002,7.53837,7.30476
1553362_at,3.31854,3.2521,3.23106,3.34106,3.40322
1553363_at,4.59899,4.88262,4.69953,4.77322,4.60013
1553364_at,4.72569,4.56501,4.59012,4.70154,4.56824
1553365_at,3.85275,4.29117,3.97491,3.96329,3.91759
1553366_s_at,6.36777,6.19545,6.32031,5.79074,6.17602
1553367_a_at,6.29267,6.0618,6.21457,5.44029,5.8496
1553369_at,5.88111,5.51563,5.67637,5.59181,5.54696
1553371_at,5.00977,4.62773,4.63523,4.63244,4.39619
1553372_at,5.26079,5.52759,5.07541,5.30212,5.15223
1553373_at,4.12267,4.45138,4.67179,4.2745,4.23785
1553374_at,3.46501,3.61113,3.6119,3.52756,3.62804
1553375_at,4.41967,5.01901,4.29582,4.97997,5.82522
1553376_a_at,3.7286,3.57501,3.47661,3.67173,3.72444
1553378_a_at,3.95998,4.20516,4.27339,4.06314,4.20155
1553380_at,4.0844,3.9989,3.91618,3.77024,4.03319
1553383_at,3.77617,3.52908,3.61727,3.67313,3.71545
1553385_at,6.22977,6.34908,6.45156,6.21901,6.27589
1553386_at,6.11253,7.66279,5.93155,6.45519,5.95536
1553387_at,5.08838,5.07203,5.85395,4.85623,4.44536
1553388_at,4.4615,4.32527,4.50983,4.10562,4.23707
1553389_at,4.03088,4.3497,4.16393,4.19977,4.02474
1553390_at,4.11778,4.52589,4.0735,4.16756,4.11684
1553391_at,4.15594,4.45183,4.14603,3.98945,4.37571
1553392_at,3.51143,3.6649,3.72667,3.52908,3.586
1553394_a_at,3.87758,4.1251,4.04896,4.35602,4.15374
1553395_a_at,5.10213,5.80972,5.50986,5.37704,5.42091
1553396_a_at,6.80317,6.95221,7.24849,6.18556,6.08013
1553397_at,7.58888,7.85849,7.75186,7.34292,7.20956
1553398_at,3.7289,3.81121,3.80783,3.87621,3.89798
1553399_a_at,7.17922,7.42466,7.4086,7.05772,7.45695
1553400_a_at,4.30172,5.07029,4.18346,5.46117,5.62668
1553401_at,3.7687,3.73048,3.67704,3.90758,3.83019
1553402_a_at,4.67238,3.99217,3.76126,4.22762,4.79484
1553403_at,5.32986,5.46515,5.26499,5.26694,5.37959
1553405_a_at,4.37777,4.37981,4.15724,4.09377,4.31587
1553407_at,5.4412,6.36218,7.21192,5.49204,5.86139
1553409_at,4.24406,3.73964,3.65619,3.99293,3.76251
1553410_a_at,3.9977,6.20784,4.551,5.10775,4.53131
1553411_s_at,4.53423,4.69673,4.77845,4.80073,4.693
1553412_at,5.17401,5.76054,5.11747,5.16931,5.369
1553413_at,4.70567,7.64969,4.62547,8.17513,6.64894
1553415_at,3.59772,3.42715,3.4733,3.29063,3.3943
1553417_at,4.91246,4.63337,4.28278,4.71396,4.44344
1553418_a_at,4.23144,4.45275,4.63869,4.82535,4.72959
1553420_at,3.93748,4.09081,3.8371,3.93168,3.85867
1553422_s_at,6.00231,5.75026,5.79025,5.77034,5.78025
1553423_a_at,4.42281,5.36484,4.5508,4.59397,4.95768
1553424_at,4.01103,4.11085,4.36636,4.22108,3.73324
1553425_at,4.8875,4.94755,5.41627,4.77401,5.01277
1553426_at,4.85416,3.89295,4.15567,4.33703,4.12555
1553427_at,6.46502,6.06251,5.99361,6.14106,6.31696
1553428_at,4.06267,4.00964,3.83586,4.01565,3.7909
1553429_at,5.17745,5.03566,5.07742,5.23524,5.05812
1553430_a_at,4.97188,4.94567,4.99172,5.04077,5.08297
1553432_s_at,5.83333,6.12326,6.15573,5.67567,6.21401
1553433_at,3.60694,3.62932,3.79349,3.65808,3.62126
1553434_at,3.95137,4.14174,3.98681,4.06573,3.93851
1553435_at,5.96003,5.94126,5.6663,5.39259,5.42956
1553436_at,4.12938,4.26303,4.20913,4.11814,3.97379
1553437_at,5.84627,5.82102,5.87332,5.3887,5.60756
1553438_at,7.58614,7.78362,7.41157,7.31593,7.18028
1553439_at,5.59968,5.91993,6.21412,6.15092,6.21366
1553440_at,3.40197,3.71038,3.42222,3.50799,3.42378
1553441_at,3.1586,3.28278,3.24499,3.24577,3.28046
1553442_a_at,4.16639,3.72221,3.89879,3.92018,4.03941
1553443_at,4.57705,4.91032,4.70457,4.41902,4.53334
1553444_a_at,6.81125,7.12455,7.02283,6.92008,6.61622
1553446_at,3.93686,4.33873,3.93977,3.99085,3.8863
1553447_at,5.26856,4.90744,4.67032,5.29452,5.56449
1553448_at,4.25526,4.13957,4.26046,3.99464,3.75432
1553449_at,4.39441,4.59716,4.45709,4.77155,5.16216
1553450_s_at,4.21409,3.89603,4.08149,4.07683,3.95202
1553451_at,4.82488,4.90563,4.37288,4.25724,4.29993
1553452_at,4.2878,4.51476,4.53699,4.32223,4.43636
1553453_at,5.24513,5.37231,5.44213,5.19695,5.16472
1553454_at,5.36632,3.91588,4.1088,4.07076,4.0071
1553456_at,4.518,4.98695,5.02996,4.67025,4.50908
1553457_at,6.38662,6.69008,6.39274,6.12903,6.29102
1553458_at,5.33893,5.56706,5.71277,5.23545,5.30429
1553459_at,4.83428,4.94463,5.16824,4.65722,4.47633
1553460_at,4.86855,4.96669,4.88665,4.53487,4.90957
1553461_at,4.10617,3.95338,3.89467,3.84894,3.8724
1553462_at,3.63262,3.74694,3.39473,3.57444,3.42524
1553464_at,7.69581,7.18838,7.10396,7.07823,6.93062
